aa_len	2.41611483371058	2613.2999297058	0.0157552561635883	0.00197659320015458	0.0190042000966628
exon_phyloP100way	12.334400220262	2487.37039012478	5.69584531761887e-34	0.25182652013396	0.347032969784985
phylocsf_max	16.1201002662976	2553.97668712547	9.46698758657716e-56	0.366435700618577	0.467930268777307
stop_phyloP100way	16.3251686386585	2467.21243230904	5.68782212589306e-57	0.486253156923944	0.619014272684896
stop_phastCons100way	18.7577279051037	2422.57934382525	2.07390005309193e-73	0.493158964617501	0.608306834896994
Fallopian.Tube	20.807752771596	2703.0177107127	2.56801919086247e-89	0.0639880861048946	0.0773027909807794
exon_phastCons100way	20.9860631993028	2437.72807972678	5.03411558536804e-90	0.491508394740317	0.592828860807658
start_phyloP100way	29.6514300059566	2440.6675385932	2.77717597712744e-165	0.823126744691392	0.939708214797178
num_homologs_with_uORFs	30.3308385807252	2529.71538059342	1.26559243398965e-172	0.206414735065717	0.234949103278019
start_phastCons100way	30.3736472295173	2422.49517780927	5.55347368479455e-172	0.516419413141778	0.58770227519829
Tissue.Entropy	32.3918662478232	2492.85089631372	2.03937217513547e-192	0.6600661750917	0.745133145497268
Liver	51.1143719748628	2404.10467299523	0	1.99322556844916	2.15226305046279
Testis	51.746305544662	2439.13991948557	0	1.44639699923044	1.56033784337578
Adrenal.Gland	59.5074867956603	2443.75702989289	0	1.66713859497698	1.78075620270536
Pituitary	59.6179556570452	2413.42643034458	0	1.93514006613866	2.0667704794903
Uterus	59.8629695547188	2443.59026602237	0	2.018078679062	2.15476892529866
start_initiating	59.8803501539299	2360.92536941814	0	2.522827321058	2.69365742471188
Esophagus	61.1601206168912	2434.88058599867	0	2.37629993894549	2.53372706811374
Brain	61.84844208871	2424.06712341191	0	1.69216237247678	1.80297795771272
Spleen	61.893695740608	2437.46221426298	0	1.65121365519687	1.75926565338832
Nerve	62.0201016106003	2436.29328777075	0	1.87763464400124	2.00024459241344
Adipose.Tissue	62.9317806758488	2436.37284107266	0	2.34281771456573	2.49351665342052
Prostate	63.2056973649235	2430.99171154549	0	2.39711165318663	2.55061353931826
Blood.Vessel	63.3162265796671	2475.46599835855	0	1.65651567127076	1.76240054436105
Blood	63.9653512580471	2463.56291618762	0	1.846721215705	1.96352856567691
Bladder	64.0294390335592	2490.19713721628	0	1.9139095884998	2.03484103300901
Kidney	64.0839289783549	2452.04433111575	0	2.18773270737029	2.32584564793537
mean_expression	64.0868072413571	2433.07010902514	0	1.71819054998845	1.82665640463377
Breast	64.1584993864783	2460.99556501873	0	2.03552583872274	2.16387555912776
Stomach	64.8514961208501	2450.02951873591	0	2.02916410824689	2.15570310148027
stop_elongating_A	64.9631941553063	2428.01620306926	0	2.74298011615513	2.91373031410139
Bone.Marrow	65.0048309768314	2451.66505355216	0	2.02703034776771	2.15312879301325
Cervix.Uteri	65.132292046337	2455.46915608737	0	1.92411115252845	2.04356554740524
Colon	65.4273787045514	2454.97445960687	0	2.04238267623752	2.16859018126669
Small.Intestine	65.5571340180845	2457.64760175287	0	2.5273957839099	2.68325557281405
Muscle	65.763919291826	2459.03493071638	0	1.96738862993138	2.08832057188024
Thyroid	65.9114198294138	2464.42253710112	0	2.47830854296062	2.6302943077689
Skin	65.9784971638821	2443.20375125436	0	2.00205407779285	2.12470475855016
Heart	66.0100106972056	2454.27082486839	0	3.36597251760217	3.57207821132704
Salivary.Gland	66.1907160340026	2443.67520595104	0	2.0326368393621	2.15674964665601
Ovary	66.8067235628778	2443.51651453436	0	2.07622010763215	2.20178981415915
start_elongating_A	67.8537007404612	2411.86755713991	0	2.27765418249589	2.41321875831237
Lung	68.5854013660061	2466.23567146412	0	1.75170064271768	1.85481457926805
Pancreas	70.3895281035381	2470.69265611501	0	2.36151987364282	2.49686568532158
stop_elongating_footprints	72.5710131868044	2483.63957232954	0	2.17691110851229	2.2978215179634
exon_elongating_A	77.2510660571581	2455.45499673201	0	2.76382500892159	2.90779258000563
Vagina	78.0115049695188	2482.57732803989	0	2.59085963214355	2.7244672434463
start_elongating_footprints	82.0539554973298	2459.14587294949	0	2.80802178740209	2.94552019279092
exon_elongating_footprints	82.1029140023847	2492.32481058259	0	2.64180216520268	2.77108151919525
