1509	24.5833594512852
7107	24.5833594512852
37466	24.5833594512852
44607	24.5833594512852
68735	24.5833594512852
75339	24.5833594512852
4443	24.5638603045034
11441	24.4915150354034
6707	24.4851899620406
35786	24.4851899620406
67114	24.4851899620406
84679	24.4851899620406
91741	24.4851899620406
73226	24.371570570953
9992	24.3613199406332
54097	24.3613199406332
54098	24.3613199406332
88255	24.3520714241712
29319	24.3424358432336
29320	24.3424358432336
97799	24.3249258340158
1428	24.3229366964518
9363	24.3229366964518
11264	24.3229366964518
16752	24.3229366964518
21603	24.3229366964518
25931	24.3229366964518
26716	24.3229366964518
34807	24.3229366964518
38476	24.3229366964518
43693	24.3229366964518
50273	24.3229366964518
56069	24.3229366964518
62580	24.3229366964518
63575	24.3229366964518
64101	24.3229366964518
69399	24.3229366964518
69756	24.3229366964518
70328	24.3229366964518
73228	24.3229366964518
83629	24.3229366964518
84830	24.3229366964518
84914	24.3229366964518
90940	24.3229366964518
99284	24.3229366964518
99451	24.3229366964518
89767	24.3054266872339
100404	24.2734010817084
58337	24.2539019349266
2341	24.2505914273518
55786	24.244266353989
67115	24.244266353989
3776	24.2247672072071
13608	24.2247672072071
34338	24.2185658218262
62834	24.2135676550793
99823	24.2135676550793
75116	24.1990666750444
92621	24.1990666750444
44937	24.1844329273599
21505	24.1649337805781
21964	24.1649337805781
35775	24.1649337805781
41597	24.1649337805781
61920	24.1649337805781
63379	24.1649337805781
6960	24.1626725684269
26830	24.1626725684269
9976	24.1306469629013
66612	24.1306469629013
71937	24.1306469629013
98040	24.1153981658347
5631	24.1111478161195
6248	24.1111478161195
6257	24.1111478161195
31496	24.1111478161195
35110	24.1111478161195
51169	24.1111478161195
60949	24.1111478161195
66653	24.1111478161195
66941	24.1111478161195
69398	24.1111478161195
70951	24.1111478161195
84915	24.1111478161195
84917	24.1111478161195
84926	24.1111478161195
3721	24.0533035270545
17140	24.0533035270545
93883	24.0533035270545
6585	24.0338043802726
55784	24.0324774736567
58396	24.0324774736567
85755	24.0324774736567
104164	24.0324774736567
11682	24.0046696525532
23223	24.0046696525532
52080	24.0046696525532
64767	24.0046696525532
73356	24.0046696525532
71721	23.9703828348765
36268	23.9551340378099
40688	23.9551340378099
5426	23.9531449002458
57017	23.9531449002458
3328	23.9508836880947
9727	23.9508836880947
11804	23.9508836880947
31654	23.9508836880947
43489	23.9508836880947
46338	23.9508836880947
56409	23.9508836880947
59535	23.9508836880947
62969	23.9508836880947
69629	23.9508836880947
70952	23.9508836880947
78629	23.9508836880947
79597	23.9508836880947
82579	23.9508836880947
92433	23.9508836880947
101676	23.9508836880947
104161	23.9508836880947
32652	23.9458540957798
90739	23.9002987779277
16100	23.8744745577831
86182	23.8549754110012
21741	23.8476846065352
50274	23.838969981807
2381	23.8384360900732
19824	23.8384360900732
104170	23.8123799190028
3846	23.792880772221
13260	23.792880772221
15300	23.792880772221
29365	23.792880772221
30568	23.792880772221
33290	23.792880772221
37997	23.792880772221
44818	23.792880772221
49093	23.792880772221
62114	23.792880772221
80759	23.792880772221
100334	23.792880772221
62835	23.770550269664
62836	23.770550269664
67116	23.770550269664
54099	23.7602996393442
13901	23.7597657476104
13902	23.7597657476104
13903	23.7597657476104
27623	23.7597657476104
62572	23.7597657476104
91740	23.6723807804193
25910	23.635895726203
98830	23.6017628317367
5811	23.5980463737554
2800	23.5975124820215
16122	23.5975124820215
25991	23.5975124820215
32398	23.5975124820215
52212	23.5975124820215
83252	23.5975124820215
95172	23.5975124820215
95697	23.5975124820215
69414	23.5907869948573
104163	23.5296266616123
69632	23.5207029379085
57015	23.5188421395587
89428	23.5143778645457
98039	23.5121166523945
5706	23.5101275148305
11952	23.5101275148305
40741	23.5101275148305
79553	23.5101275148305
85088	23.5101275148305
91427	23.5101275148305
96494	23.5101275148305
97330	23.5101275148305
66913	23.4572813925123
27554	23.4522832257654
63401	23.4522832257654
93884	23.4522832257654
99568	23.4522832257654
100024	23.4522832257654
2801	23.4395095661478
11641	23.4395095661478
16443	23.4395095661478
5367	23.4372483539967
8982	23.4372483539967
18288	23.4372483539967
58334	23.4327840789836
76996	23.4327840789836
77627	23.4327840789836
55783	23.4314571723677
10085	23.42199955693
94418	23.4157981715491
65032	23.3866634438297
8688	23.3857236016893
12127	23.3857236016893
31145	23.3857236016893
40145	23.3857236016893
52104	23.3857236016893
104165	23.3857236016893
62830	23.3716237457386
67593	23.3541137365208
14284	23.3521245989568
40740	23.3521245989568
57770	23.3521245989568
16716	23.3498633868057
34640	23.3498633868057
94486	23.3498633868057
73102	23.3278793126242
103378	23.3278793126242
5692	23.3211629184629
35111	23.2992784766386
66915	23.2992784766386
97288	23.2992784766386
66611	23.2987445849048
2778	23.2797793298568
6243	23.2797793298568
103504	23.279245438123
4590	23.2761613365039
55781	23.2711930443429
16719	23.2689948078032
67390	23.2472198325974
7097	23.2297098233796
6247	23.2254594736645
72409	23.2254594736645
75255	23.2254594736645
83732	23.2254594736645
91286	23.2254594736645
17060	23.2113596177138
55782	23.2113596177138
65454	23.2113596177138
66850	23.2113596177138
69758	23.2113596177138
66912	23.201108987394
66914	23.201108987394
96746	23.201108987394
69041	23.2005750956602
2518	23.191860470932
6265	23.191860470932
12332	23.191860470932
14582	23.191860470932
17493	23.191860470932
25524	23.191860470932
25525	23.191860470932
28226	23.191860470932
30274	23.191860470932
33124	23.191860470932
33150	23.191860470932
40125	23.191860470932
51974	23.191860470932
53747	23.191860470932
70950	23.191860470932
75590	23.191860470932
76327	23.191860470932
83206	23.191860470932
101677	23.191860470932
23264	23.182659149371
6253	23.160898790438
96618	23.1553754167156
16817	23.1467891312017
9505	23.1394875574486
20968	23.1199884106668
85085	23.1199884106668
100346	23.1199884106668
25699	23.1131901284692
69633	23.0936909816874
3778	23.0869557045726
37551	23.0869557045726
72443	23.0869557045726
100456	23.0869557045726
9974	23.0802393104112
37998	23.0802393104112
82739	23.0802393104112
88803	23.0802393104112
93166	23.0802393104112
95371	23.0802393104112
6260	23.0674565577908
9481	23.0674565577908
11326	23.0674565577908
13654	23.0674565577908
19296	23.0674565577908
27341	23.0674565577908
39213	23.0674565577908
58484	23.0674565577908
61921	23.0674565577908
80761	23.0674565577908
85908	23.0674565577908
94030	23.0674565577908
100356	23.0674565577908
3329	23.0509542842919
66386	23.0509542842919
2787	23.0191413344975
14545	22.988786215328
7104	22.9396549922361
11984	22.8929513684182
19446	22.8906901562671
36125	22.8906901562671
66925	22.8906901562671
30718	22.868450430079
19823	22.8472766846204
25911	22.8147778702601
29318	22.8042024471821
19847	22.7866924379643
36485	22.7866924379643
83405	22.7866924379643
84897	22.7847033004003
68956	22.7505756894824
1479	22.7326872403934
35906	22.7326872403934
39393	22.7326872403934
44017	22.7326872403934
58001	22.7326872403934
98196	22.7268590113352
93263	22.7081863020542
3327	22.7073598645534
74056	22.6831096071988
68126	22.6812213749666
91742	22.6812213749666
